assigned_to,nr,extractors_first_name,extractors_last_name,preprint_id,preprint_doi,preprint_title,submitting_author,submitting_author_country,submitting_author_first_publication_year,taxa_being_studied,data_link_preprint,code_link_preprint,number_of_citations_preprint,pci_recommendation_preprint,publication_doi,publication_journal,publication_date,publication_title_changed,number_of_citations_article,current_version,data_link_article,code_link_article,publisher_doi,preprint_published_date,total_authors,time_between_preprint_and_pub_days,postprint,plants,algi,fungi,microorganisms,invertebrates,vertebrates,type_of_preprint,data_link_preprint_cleaned,code_link_preprint_cleaned,data_link_article_cleaned,code_link_article_cleaned,check_completed,check_comment
zoe xirocostas,688,april robin,martinig,4286,https://doi.org/10.32942/osf.io/bnugw,"unifying individual differences in personality, predictability, and plasticity: a practical guide",rose e o'dea,australia,2014,NA,https://osf.io/v3qax/files/osfstorage,https://osf.io/v3qax/files/osfstorage,0,no,https://doi.org/10.1111/2041-210x.13755,methods in ecology and evolution,1/11/2021,no,36,3,http://doi.org/10.17605/osf.io/v3qax,http://doi.org/10.17605/osf.io/v3qax,https://doi.org/10.1111/2041-210X.13755,23/8/2020,3,435,preprint,0,0,0,0,0,0,methods papers,yes,yes,yes,yes,yes,
zoe xirocostas,689,april robin,martinig,4287,https://doi.org/10.32942/osf.io/t6beh,"investigating sex differences in genetic relatedness in great-tailed grackles in tempe, arizona to infer potential sex biases in dispersal (version 5 of this preprint has been peer-reviewed and recommended by peer community in ecology [https://doi.org/10.24072/pci.ecology.100074])",dieter lukas,germany,2003,vertebrates,https://knb.ecoinformatics.org/view/doi:10.5063/f1w66j48,none,0,yes,https://doi.org/10.26451/abc.09.01.04.2022,animal behavior and cognition,1/2/2022,no,6,6,https://github.com/corinalogan/grackles/blob/master/files/preregistrations/gdispersal_manuscript.rmd,https://github.com/corinalogan/grackles/blob/master/files/preregistrations/gdispersal_manuscript.rmd,https://doi.org/10.26451/abc.09.01.04.2022,23/8/2020,6,527,preprint,0,0,0,0,0,1,research article,yes,yes,yes,yes,yes,
zoe xirocostas,690,april robin,martinig,4284,https://doi.org/10.32942/osf.io/47tka,removing the bad apples: a simple bioinformatic method to improve loci-recovery in de novo radseq data for non-model organisms,josé cerca,norway,2012,"microorganisms, invertebrates",https://www.ebi.ac.uk/ena/browser/home,none,0,no,https://doi.org/10.1111/2041-210x.13562,methods in ecology and evolution,28/1/2021,no,29,1,see comments,none,https://doi.org/10.1111/2041-210X.13562,30/8/2020,7,151,preprint,0,0,0,1,1,1,methods papers,no,no,no,no,yes,
zoe xirocostas,691,april robin,martinig,4282,https://doi.org/10.32942/osf.io/5whu8,"beekeeping in, of, or for the city? a socioecological perspective on urban  apiculture",douglas b sponsler,united states of america,2015,invertebrates,NA,NA,0,no,https://doi.org/10.1002/pan3.10206,people and nature,2/4/2021,no,26,5,NA,NA,https://doi.org/10.1002/pan3.10206,31/8/2020,2,214,preprint,0,0,0,0,1,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
zoe xirocostas,692,april robin,martinig,4278,https://doi.org/10.32942/osf.io/9kfp2,urban biodiversity and the importance of scale,kenta uchida,united states of america,2016,about biodiversity broadly,NA,NA,0,no,https://doi.org/10.1016/j.tree.2020.10.011,trends in ecology and evolution,7/11/2020,no,70,2,NA,NA,https://doi.org/10.1016/j.tree.2020.10.011,8/9/2020,6,60,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
zoe xirocostas,693,iain,moodie,4484,https://doi.org/10.32942/osf.io/e2ahg,understanding the evolution of ecological sex differences: integrating character displacement and the darwin-bateman paradigm,stephen de lisle,sweden,2011,opinion paper with no focal organism,NA,NA,0,no,https://doi.org/10.1002/evl3.134,evolution letters,1/10/2019,no,40,1,NA,NA,https://doi.org/10.1002/evl3.134,27/5/2019,1,127,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
zoe xirocostas,694,iain,moodie,4486,https://doi.org/10.32942/osf.io/e3xnr,phylogenetic comparative methods: learning from trees,luke harmon,united states of america,1999,book with no focal organism,NA,NA,111,no,NA,NA,NA,NA,NA,1,NA,NA,NA,20/5/2019,1,NA,preprint,0,0,0,0,0,0,book,not applicable,not applicable,not applicable,not applicable,yes,
zoe xirocostas,695,iain,moodie,4483,https://doi.org/10.32942/osf.io/ds7u2,a future without stocking? the importance of harvest and river regulation for long-term population viability of migratory salmonids,chloé rebecca nater,norway,2016,vertebrates,none,none,0,no,https://doi.org/10.3354/cr01644,climate research,13/1/2022,yes,3,1,https://doi.org/10.5061/dryad.9cnp5hqf4,https://github.com/chloern/hundertroutipm,NA,28/5/2019,8,961,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,
zoe xirocostas,696,iain,moodie,4485,https://doi.org/10.32942/osf.io/9yjw8,beneath the surface: community assembly and functions of the coral skeleton microbiome,heroen verbruggen,australia,2002,invertebrates,NA,NA,0,no,https://doi.org/10.1186/s40168-019-0762-y,microbiome,12/12/2019,no,69,1,NA,NA,https://doi.org/10.1186/s40168-019-0762-y,21/5/2019,6,205,preprint,0,0,0,1,1,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,697,iain,moodie,4496,https://doi.org/10.32942/osf.io/p9j3f,a protocol for using drones to assist monitoring of large breeding bird colonies,mitchell lyons,australia,2008,vertebrates,NA,NA,12,no,NA,NA,NA,NA,NA,3,NA,NA,NA,29/4/2019,7,NA,preprint,0,0,0,0,0,1,methods papers,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,698,iain,moodie,4492,https://doi.org/10.32942/osf.io/5nzd4,"heritability and maternal effects on social attention during an attention bias task in a non-human primate, macaca mulatta",emily june bethell,united kingdom,2005,vertebrates,none,none,4,no,NA,NA,NA,NA,NA,1,NA,NA,NA,2/5/2019,10,NA,preprint,0,0,0,0,0,1,research article,no,no,not applicable,not applicable,yes,
shreya dimri,699,iain,moodie,4493,https://doi.org/10.32942/osf.io/7rt3u,open access principles and practices benefit conservation,jesse alston,united states of america,2018,"no focal group identified beyond ""wildlife""",NA,NA,0,no,https://doi.org/10.1111/conl.12672,conservation letters,26/8/2019,no,12,1,NA,NA,https://doi.org/10.1111/conl.12672,2/5/2019,1,116,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,700,iain,moodie,4490,https://doi.org/10.32942/osf.io/9m2dy,sexual selection in bacteria?,michiel vos,united kingdom,2006,microorganisms,NA,NA,0,no,https://doi.org/10.1016/j.tim.2019.07.009,trends in microbiology,4/9/2019,no,11,1,NA,NA,https://doi.org/10.1016/j.tim.2019.07.009,8/5/2019,3,119,preprint,0,0,0,1,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,701,iain,moodie,4491,https://doi.org/10.32942/osf.io/yka3z,into the wild: microbiome transplant studies need broader ecological reality,christopher j. greyson-gaito,canada,2016,"microorganisms, invertebrates, vertebrates",https://doi.org/10.5281/zenodo.2652255,https://doi.org/10.5281/zenodo.2652255,0,no,https://doi.org/10.1098/rspb.2019.2834,proceedings of the royal society b: biological sciences,26/2/2020,no,28,5,https://doi.org/10.5281/zenodo.2652255,https://doi.org/10.5281/zenodo.2652255,https://doi.org/10.1098/rspb.2019.2834,8/5/2019,6,294,preprint,0,0,0,1,1,1,reviews and meta-analyses,yes,yes,yes,yes,yes,
shreya dimri,702,iain,moodie,4489,https://doi.org/10.32942/osf.io/m62gb,the importance of individual-to-society feedbacks in animal ecology and evolution,kristina beck,germany,2017,vertebrates,NA,none,0,no,https://doi.org/10.1111/1365-2656.13336,journal of animal ecology,8/9/2020,no,75,4,NA,https://doi.org/10.1111/1365-2656.13336,https://doi.org/10.1111/1365-2656.13336,14/5/2019,10,483,preprint,0,0,0,0,0,1,reviews and meta-analyses,not applicable,no,not applicable,yes,yes,
shreya dimri,703,iain,moodie,4488,https://doi.org/10.32942/osf.io/3vz2a,replicating natures fabric - high information markets and the sustainability of global seafood,timothy john bartley,canada,2015,"algi, microorganisms, invertebrates, vertebrates",NA,NA,0,no,https://doi.org/10.1016/j.fooweb.2022.e00239,food webs,28/4/2022,no,1,2,NA,NA,NA,15/5/2019,4,1079,preprint,0,0,0,0,0,1,opinion,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,704,iain,moodie,4487,https://doi.org/10.32942/osf.io/d4azb,the role of selection and evolution in changing parturition date in a red deer population,timothée bonnet,australia,2010,vertebrates,none,none,0,no,https://doi.org/10.1371/journal.pbio.3000493,plos biology,5/11/2019,no,66,4,https://doi.org/10.1371/journal.pbio.3000493.s011,https://doi.org/10.1371/journal.pbio.3000493.s012,https://doi.org/10.1371/journal.pbio.3000493,16/5/2019,5,173,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,
shreya dimri,705,iain,moodie,4337,https://doi.org/10.32942/osf.io/hb7nm,potential effects of habitat fragmentation on wild animal welfare,luke hecht,united kingdom,2013,vertebrates,NA,NA,3,no,NA,NA,NA,NA,NA,2,NA,NA,NA,18/6/2020,2,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
shreya dimri,706,iain,moodie,4338,https://doi.org/10.32942/osf.io/63fc2,shade-tree rehabilitation in vanilla agroforests is yield neutral and may translate into landscape-scale canopy cover gains,dominic a. martin,germany,2018,plants,https://www.doi.org/10.17605/osf.io/j64m8,https://www.doi.org/10.17605/osf.io/j64m8,0,no,https://doi.org/10.1007/s10021-020-00586-5,ecosystems,7/12/2020,no,25,3,https://doi.org/10.17605/osf.io/j64m8,https://doi.org/10.17605/osf.io/j64m8,https://doi.org/10.1007/s10021-020-00586-5,18/6/2020,8,172,preprint,1,0,0,0,0,0,research article,yes,yes,yes,yes,yes,
dena clink,707,iain,moodie,4340,https://doi.org/10.32942/osf.io/tm5bk,priority effects and ecological restoration,emanuela w. a. weidlich,germany,2007,plants,NA,NA,0,no,https://doi.org/10.1111/rec.13317,restoration ecology,1/1/2021,no,76,1,NA,NA,https://doi.org/10.1111/rec.13317,18/6/2020,6,871,preprint,1,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
dena clink,708,iain,moodie,4343,https://doi.org/10.32942/osf.io/xgs89,"husby, reed &amp; visser - demonstrating temperature induced phenological mismatch does not require negative effects on fitness or population growth: a comment on samplonius et al.",tom reed,ireland,2002,"invertebrates, vertebrates",NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,18/6/2020,3,NA,preprint,0,0,0,0,1,1,comment,not applicable,not applicable,not applicable,not applicable,yes,
dena clink,709,iain,moodie,4334,https://doi.org/10.32942/osf.io/rpwv9,delineating fragmented grassland patches in the tropical region using multi-seasonal sar and optical satellite images,abhishek samrat,india,2020,plants,none,none,0,no,https://doi.org/10.1080/01431161.2021.1881181,international journal of remote sensing,2/3/2021,yes,7,1,https://doi.org/10.5281/zenodo.4578471,none,NA,20/6/2020,3,255,preprint,1,0,0,0,0,0,research article,no,no,yes,no,yes,
dena clink,710,iain,moodie,4331,https://doi.org/10.32942/osf.io/36vxd,online conferences for better learning,cj lortie,canada,1996,meta-science,NA,NA,0,no,https://doi.org/10.1002/ece3.6923,ecology and evolution,22/10/2020,no,26,1,https://doi.org/10.6084/m9.figshare.12493187.v3,https://zenodo.org/doi/10.5281/zenodo.3901673,https://doi.org/10.1002/ece3.6923,23/6/2020,1,121,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,yes,yes,yes,
dena clink,711,iain,moodie,4329,https://doi.org/10.32942/osf.io/5hb4m,ecosystem-based metrics provide better targets than explicit extinction targets for biodiversity frameworks,alice c. hughes,china,2010,no focal organism,NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,26/6/2020,3,NA,preprint,0,0,0,0,0,0,opinion,not applicable,not applicable,not applicable,not applicable,yes,
dena clink,712,iain,moodie,4330,https://doi.org/10.32942/osf.io/tnufb,variation in regrowth ability in relation to land use intensity and predictability in three common grassland herbs,anna kirschbaum,germany,2019,plants,none,none,0,no,https://doi.org/10.1093/jpe/rtab001,journal of plant ecology,15/1/2021,no,3,1,none,none,NA,26/6/2020,3,203,preprint,1,0,0,0,0,0,research article,no,no,no,no,yes,
dena clink,713,iain,moodie,4332,https://doi.org/10.32942/osf.io/nkzpg,"fired (fire events delineation): an open, flexible algorithm &amp; database of us fire events derived from the modis burned area product (2001-19)",jennifer balch,united states of america,2007,remote sensing fire events,https://doi.org/10.25810/3hwy-4g07,none,0,no,https://doi.org/10.3390/rs12213498,remote sensing,24/10/2020,no,32,3,none,none,https://doi.org/10.3390/rs12213498,26/6/2020,7,120,preprint,0,0,0,0,0,0,research article,yes,no,yes,yes,yes,
dena clink,714,iain,moodie,4335,https://doi.org/10.32942/osf.io/dhu6c,"(0001–0003) proposals to reject the names tutuca, t. chilensis, and t. fistulosa (poaceae)",mark alan hershkovitz,chile,1989,plants,NA,NA,0,no,https://doi.org/10.1002/tax.12300,taxon,5/8/2020,yes,3,2,NA,NA,NA,26/6/2020,1,101,preprint,1,0,0,0,0,0,other,not applicable,not applicable,not applicable,not applicable,yes,
dena clink,715,iain,moodie,4326,https://doi.org/10.32942/osf.io/gv5wr,"calandrinia jompomae (montiaceae), another overlooked species in the chilean flora",mark alan hershkovitz,chile,1989,plants,NA,NA,0,no,NA,NA,NA,NA,NA,8,NA,NA,NA,30/6/2020,1,NA,preprint,1,0,0,0,0,0,other,not applicable,not applicable,not applicable,not applicable,yes,
dena clink,716,iain,moodie,4327,https://doi.org/10.32942/osf.io/6jakv,fossil constraints on the timescale of parasitic helminth evolution,kenneth de baets,germany,2008,invertebrates,NA,NA,0,no,https://doi.org/10.1007/978-3-030-42484-8_7,book chapter,8/5/2021,no,23,1,NA,NA,NA,30/6/2020,5,312,preprint,0,0,0,0,1,0,book chapter,not applicable,not applicable,not applicable,not applicable,yes,
ricardo correia,717,iain,moodie,4328,https://doi.org/10.32942/osf.io/3yndp,timing and intensity of weather events shape nestling development strategies in three alpine breeding songbirds,devin de zwaan,canada,2013,vertebrates,http://doi.org/10.6084/m9.figshare.13070276,http://doi.org/10.6084/m9.figshare.13070267,0,no,https://doi.org/10.3389/fevo.2020.570034,frontiers in ecology and evolution,23/10/2020,no,21,3,https://doi.org/10.6084/m9.figshare.13070276,https://doi.org/10.6084/m9.figshare.13070267,https://doi.org/10.3389/fevo.2020.570034,30/6/2020,4,115,preprint,0,0,0,0,0,1,research article,no,no,yes,yes,yes,Left comments on some data entries
ricardo correia,718,david,moreau,5714,https://doi.org/10.32942/x22p51,building an inclusive botany: the “radicle” dream,makenzie mabry,united states of america,2016,plants,NA,NA,0,no,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,opinion,no,no,not applicable,not applicable,yes,Left comments on some data entries
ricardo correia,719,david,moreau,5718,https://doi.org/10.32942/x26g6k,cumulative impacts of invasive plant species in british columbia’s riparian ecosystems: a systematic map protocol,fabio mologni,canada,2021,plants,NA,NA,0,no,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,preprint,1,0,0,0,0,0,methods papers,not applicable,not applicable,not applicable,not applicable,yes,Left comments on some data entries
ricardo correia,720,david,moreau,5722,https://doi.org/10.32942/x2z01p,multimodel approaches are not the best way to understand multifactorial systems,benjamin bolker,canada,1991,none declared specifically (methods paper),NA,NA,4,no,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,not applicable,not applicable,not applicable,not applicable,yes,
ricardo correia,721,david,moreau,5723,https://doi.org/10.32942/x2t604,absence of the pace-of-life syndrome in a wild-living population of cooperatively-breeding passerine,hannah l dugdale,united kingdom,2003,vertebrates,none,none,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,1,research article,no,no,not applicable,not applicable,yes,Left comments on some data entries
ricardo correia,722,david,moreau,5726,https://doi.org/10.32942/x2js41,how does dispersal shape the genetic structure of animal populations in european cities? a simulation approach,paul savary,canada,2017,"none specified (animal species, simulation paper)",https://doi.org/10.5281/zenodo.8180746,https://doi.org/10.5281/zenodo.8180746,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,0,0,0,methods papers,yes,yes,not applicable,not applicable,yes,Left comments on some data entries
ricardo correia,723,shinichi,nakagawa,6013,https://doi.org/10.32942/x2801g,decoding populations in the ocean microbiome,ramiro logares,spain,2004,microorganisms,NA,NA,0,no,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,preprint,0,0,0,1,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,
ricardo correia,724,shinichi,nakagawa,3889,https://doi.org/10.32942/osf.io/ucjpr,"microbiotic particles in water and soil, water-soil microbiota coalescences, and antimicrobial resistance",fernando baquero,spain,1975,microorganisms,NA,NA,0,no,https://doi.org/10.3389,frontiers in environmental science,21/4/2022,yes,6,1,NA,NA,NA,30/11/2021,7,142,preprint,0,0,0,1,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,Left comments on some data entries
ricardo correia,725,shinichi,nakagawa,3888,https://doi.org/10.32942/osf.io/d938m,open eco-innovation. the new form of cooperation for sustainable future.,valery chistov,spain,2021,some concept on environments,NA,NA,1,no,NA,sustainable development through cooperatives. chapter: 1,1/4/2022,no,NA,3,NA,NA,NA,30/11/2021,3,NA,preprint,0,0,0,0,0,0,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,"published as book chapter, no doi or specific date"
ricardo correia,726,shinichi,nakagawa,3891,https://doi.org/10.32942/osf.io/mu92k,a review of chemical defense in harlequin toads (bufonidae; atelopus),kannon pearson,united states of america,2021,vertebrates,NA,NA,0,no,https://doi.org/10.1016/j.toxcx.2022.100092,toxicon: x,1/3/2022,no,3,3,NA,NA,https://doi.org/10.1016/j.toxcx.2022.100092,29/11/2021,2,92,preprint,0,0,0,0,0,1,reviews and meta-analyses,not applicable,not applicable,not applicable,not applicable,yes,Left comments on some data entries
