"preprint_id","preprint_title","preprint_doi","publisher_doi","submitting_author","extractor_full_name","completed_yes_no_extractor","comment_by_extractor","checker_full_name","completed_yes_no_checker","comment_by_checker"
3847,"The role of non-English-language science in informing national biodiversity assessments","https://doi.org/10.32942/osf.io/jk429","https://doi.org/10.1038/s41893-023-01087-8","Tatsuya Amano","Susan Everingham","Yes",NA,NA,NA,NA
3846,"Monitoring and modelling the effects of ecosystem engineers on ecosystem functioning","https://doi.org/10.32942/osf.io/h576u","https://doi.org/10.1111/1365-2435.14315","Gianalberto Losapio","Ed Ivimey-Cook","Yes",NA,NA,NA,NA
3845,"Inferring trends in pollinator distributions across the Neotropics from publicly available data remains challenging despite mobilisation efforts","https://doi.org/10.32942/osf.io/rtdyu","https://doi.org/10.1111/ddi.13551","Rob James Boyd","Ed Ivimey-Cook","Yes",NA,NA,NA,NA
3843,"Intraspecific diversity of threespine stickleback (Gasterosteus aculeatus) populations in eastern Canada","https://doi.org/10.32942/osf.io/edmhf","https://doi.org/10.1007/s10641-022-01362-1","Grant E. Haines","Ed Ivimey-Cook","Yes",NA,NA,NA,NA
3844,"Genomic evidence of a functional RH2 opsin in New Zealand parrots and implications for pest control","https://doi.org/10.32942/osf.io/bcg4r","https://doi.org/10.1080/03014223.2022.2053554","Stefanie Grosser","Ed Ivimey-Cook","Yes",NA,NA,NA,NA
3841,"How to behave when marooned: the behavioural component of the island syndrome remains underexplored","https://doi.org/10.32942/osf.io/q2zm4","https://doi.org/10.1098/rsbl.2022.0030","Ioanna Gavriilidi","Louis Bliard","Yes","modified submitting author",NA,NA,NA
3842,"New insight into colonies of Microcystis (Cyanobacteria) as multi-specific floating biofilms","https://doi.org/10.32942/osf.io/mqgr3",NA,"Claudia Piccini","Knut Anders Hovstad","Yes",NA,NA,NA,NA
3840,"Do conservation designations provide positive benefits for bird species and communities?","https://doi.org/10.32942/osf.io/eja58",NA,"Rob Robinson","Knut Anders Hovstad","Yes",NA,NA,NA,NA
3836,"A set of principles and practical suggestions for equitable fieldwork in biology","https://doi.org/10.32942/osf.io/uszd7","https://doi.org/10.1073/pnas.2122667119","Valeria Ramírez-Castañeda","Knut Anders Hovstad","Yes",NA,NA,NA,NA
3837,"Foraging complexity and the evolution of childhood","https://doi.org/10.32942/osf.io/ydrcm","https://doi.org/10.1126/sciadv.abn9889","Ilaria Pretelli","Daniel Noble","Yes",NA,NA,NA,NA
3838,"A low-cost solution for documenting, tracking, and verifying cage-level animal husbandry tasks using wireless QR scanners and cloud-based spreadsheets","https://doi.org/10.32942/osf.io/tz432","https://doi.org/10.26451/abc.09.04.05.2022","Elizabeth A. Hobson","Knut Anders Hovstad","Yes",NA,NA,NA,NA
3839,"The costs of abating threats to Australias biodiversity","https://doi.org/10.32942/osf.io/3qx7e","https://doi.org/10.1111/1365-2664.14377","Chuanji Yong","Melina de Souza Leite","Yes","submiting author publication year from ORCID link",NA,NA,NA
3833,"Mismatch between IUCN range maps and species interactions data illustrated using the Serengeti food web","https://doi.org/10.32942/osf.io/8rvzf","https://doi.org/10.7717/peerj.14620","Gracielle Higino","Knut Anders Hovstad","Yes",NA,NA,NA,NA
3834,"101 years of biofluorescent animal studies: trends in literature, novel hypotheses, and best practices moving forward","https://doi.org/10.32942/osf.io/ub6yn",NA,"Russell Gray","Bishnu Timilsina","Yes",NA,NA,NA,NA
3835,"Origins and evolution of biological novelty","https://doi.org/10.32942/osf.io/yujcb","https://doi.org/10.1111/brv.12963","Rebecca Batstone","Bishnu Timilsina","Yes",NA,NA,NA,NA
3830,"Integrated distribution modelling to estimate the national population size of an alpine bird","https://doi.org/10.32942/osf.io/cnzyv",NA,"Diana Bowler","Louis Bliard","Yes",NA,NA,NA,NA
3831,"Intergenerational effects of overfeeding on aversive learning in zebrafish (Danio rerio)","https://doi.org/10.32942/osf.io/df69c","https://doi.org/10.1002/ece3.9423","Hamza Anwer","Louis Bliard","Yes",NA,NA,NA,NA
3832,"The effects of an obesogenic diet on behaviour and cognition in zebrafish (Danio rerio): traits average, variability, repeatability, and behavioural syndromes","https://doi.org/10.32942/osf.io/ewq64",NA,"Hamza Anwer","Bishnu Timilsina","Yes",NA,NA,NA,NA
3829,"Behavioural ecology at the spatial-social interface","https://doi.org/10.32942/osf.io/f7cm9","https://doi.org/10.1111/brv.12934","Quinn Webber","Bishnu Timilsina","Yes",NA,NA,NA,NA
3826,"Past and future uses of text mining in ecology &amp; evolution","https://doi.org/10.32942/osf.io/c4kvq",NA,"Maxwell Jenner Farrell","Bishnu Timilsina","Yes","Article published, masterlist needs updating",NA,NA,NA
3827,"Density dependence and disease dynamics: moving towards a predictive framework","https://doi.org/10.32942/osf.io/gaw49",NA,"Gregory Albery","Daniel Noble","Yes",NA,NA,NA,NA
3822,"Systemic racism alters wildlife genetic diversity","https://doi.org/10.32942/osf.io/wbq83","https://doi.org/10.1073/pnas.2102860119","Chloé Schmidt","Bishnu Timilsina","Yes",NA,NA,NA,NA
3823,"Graph embedding and transfer learning can help predict potential species interaction networks despite data limitations","https://doi.org/10.32942/osf.io/vyzgr",NA,"Tanya Strydom","Elvira D'Bastiani","Yes","no",NA,NA,NA
3824,"Drivers of community assembly change during succession in wood-decomposing insect communities","https://doi.org/10.32942/osf.io/z5wyu","https://doi.org/10.1111/1365-2656.13843","Sebastian Seibold","Georg Küstner","Yes","Publication not yet linked to preprint on EcoEvoRxiv",NA,NA,NA
3825,"Improving species conservation plans under IUCN’s One Plan Approach using quantitative genetic methods","https://doi.org/10.32942/osf.io/n3zxp","https://doi.org/10.24072/pcjournal.163","Drew Sauve","Bishnu Timilsina","Yes",NA,NA,NA,NA
3821,"Evolution of social organization: phylogenetic analyses of ecology and sexual selection in weavers","https://doi.org/10.32942/osf.io/vb9xn","https://doi.org/10.1086/720270","Andras Liker","Bishnu Timilsina","Yes",NA,NA,NA,NA
3820,"Portrayal of the nitrogen debate in Dutch newspapers","https://doi.org/10.32942/osf.io/rqbdy",NA,"Marin Visscher","Bishnu Timilsina","Yes",NA,NA,NA,NA
3819,"Soil biota impacts on plant access to different water pools in soil","https://doi.org/10.32942/osf.io/e32ub",NA,"Coline Deveautour","Bishnu Timilsina","Yes",NA,NA,NA,NA
3816,"Acute blood parasite infections induce moderate physiological costs in juvenile raptor hosts","https://doi.org/10.32942/osf.io/4tcqu",NA,"Tony Rinaud","Elvira D'Bastiani","Yes","About ""Taxa_being_studied"" -> the parasites are Leucocytozoon toddi (Eukaryota, Protista, Haemosporidiae), so I include as Microorganisms",NA,NA,NA
3814,"Mountain Gorillas benefit from social distancing too: Close proximity from tourists affects gorillas sociality","https://doi.org/10.32942/osf.io/ztreq","https://doi.org/10.1111/csp2.12859","Raquel Costa","Félicie Dhellemmes","Yes",NA,NA,NA,NA
3815,"Achieving global biodiversity goals by 2050 requires urgent and integrated actions","https://doi.org/10.32942/osf.io/hy7a2","https://doi.org/10.1016/j.oneear.2022.05.009","Andrew Gonzalez","Joel Pick","Yes",NA,NA,NA,NA
3817,"How has bird biodiversity changed over time? A review across spatio-temporal scales","https://doi.org/10.32942/osf.io/jhr6v","https://doi.org/10.1016/j.baae.2023.03.004","François Leroy","Joel Pick","Yes",NA,NA,NA,NA
3818,"Survival of the luckiest","https://doi.org/10.32942/osf.io/5gub9",NA,"Sergio Da Silva","Joel Pick","Yes",NA,NA,NA,NA
3813,"Dirty Transmission Hypothesis: Increased Mutations During Horizontal Transmission Can Select for Increased Levels of Mutualism in Endosymbionts","https://doi.org/10.32942/osf.io/7yskd","https://doi.org/10.1162/isal_a_00490","Anya E. Vostinar","Joel Pick","Yes",NA,NA,NA,NA
3812,"Female bone physiology resilience in a past Polynesian Outlier community","https://doi.org/10.32942/osf.io/d4nps","https://doi.org/10.1038/s41598-022-23171-3","Justyna Jolanta Miszkiewicz","Joel Pick","Yes",NA,NA,NA,NA
3811,"The Shadow of the Neolithic Revolution on Life Expectancy:  A Double-Edged Sword","https://doi.org/10.32942/osf.io/2xuwp","https://doi.org/10.3386/w30221","Raphael Franck","Joel Pick","Yes",NA,NA,NA,NA
3810,"Long-term trends in seasonality and abundance of three key zooplankters in the upper San Francisco Estuary","https://doi.org/10.32942/osf.io/hmwbp","https://doi.org/10.15447/sfews.2023v21iss3art1","Samuel M Bashevkin","Joel Pick","Yes",NA,NA,NA,NA
3809,"How to enhance data FAIRness","https://doi.org/10.32942/osf.io/tf7yv","https://doi.org/10.1111/eth.13320","Zegni Triki","Joel Pick","Yes",NA,NA,NA,NA
3808,"Pattern-based identification and mapping of landscape types using multi-thematic data","https://doi.org/10.32942/osf.io/nzhu4","https://doi.org/10.1080/13658816.2021.1893324","Jakub Nowosad","Joel Pick","Yes",NA,NA,NA,NA
3806,"Summer temperature – but not growing season length – influences radial growth of Salix arctica in coastal Arctic tundra","https://doi.org/10.32942/osf.io/yde7f","https://doi.org/10.1007/s00300-022-03074-9","Joseph Scott Boyle","Joel Pick","Yes",NA,NA,NA,NA
3807,"Overcoming language barriers in academia: machine translation tools and a vision for a multilingual future","https://doi.org/10.32942/osf.io/m7wfy","https://doi.org/10.1093/biosci/biac062","Emma Cathleen Steigerwald","Joel Pick","Yes",NA,NA,NA,NA
3802,"Keep Your Frenemies Closer: Bacteriophage That Benefit Their Hosts Evolve to be More Temperate","https://doi.org/10.32942/osf.io/3qcwk","https://doi.org/10.1162/isal_a_00489","Anya E. Vostinar","Joel Pick","Yes",NA,NA,NA,NA
3803,"Endosymbiosis or Bust: Influence of Ectosymbiosis on Evolution of Obligate Endosymbiosis","https://doi.org/10.32942/osf.io/yzce3","https://doi.org/10.1162/isal_a_00488","Emily Dolson","Joel Pick","Yes",NA,NA,NA,NA
3804,"Machine learning pipeline extracts biologically significant data automatically from avian monitoring videos","https://doi.org/10.32942/osf.io/zdeqm",NA,"Alex Hoi Hang Chan","Joel Pick","Yes",NA,NA,NA,NA
3805,"Technical comment on Negative-assortative mating for color in wolves","https://doi.org/10.32942/osf.io/mye2j","https://doi.org/10.1093/evolut/qpac016","Christopher Muir","Joel Pick","Yes",NA,NA,NA,NA
3801,"The Global Forest Health Crisis: A Public Good Social Dilemma in Need of International Collective Action","https://doi.org/10.32942/osf.io/k9jdy","https://doi.org/10.1146/annurev-phyto-021722-024626","Geoffrey M Williams","Joel Pick","Yes",NA,NA,NA,NA
3800,"An integrative indicator linking area-based actions to national and global outcomes for forest biodiversity","https://doi.org/10.32942/osf.io/3eyvs",NA,"Simon Ferrier","Joel Pick","Yes",NA,NA,NA,NA
3799,"Interpolation of temporal biodiversity change, loss, and gain across scales: a machine learning approach","https://doi.org/10.32942/osf.io/rky7b",NA,"Petr Keil","Joel Pick","Yes",NA,NA,NA,NA
3797,"Defence mitigation by predators of chemically defended prey integrated over the predation cycle and across biological levels","https://doi.org/10.32942/osf.io/74xu2",NA,"Shabnam Mohammadi","Losia Lagisz","Yes",NA,NA,NA,NA
3798,"Developing a framework to improve global estimates of conservation area coverage","https://doi.org/10.32942/osf.io/sxmk5",NA,"Robert J. Smith","Losia Lagisz","Yes",NA,NA,NA,NA
3795,"Biofilm formation is intrinsic to the origin of life","https://doi.org/10.32942/osf.io/693up","https://doi.org/10.1111/1462-2920.16179","Ute Römling","Losia Lagisz","Yes",NA,NA,NA,NA
3796,"Urban food forestry transforms fine-scale soil function for rapid and uniform carbon sequestration","https://doi.org/10.32942/osf.io/vj2zn","https://doi.org/10.1007/s11252-023-01384-2","Brad Oberle","Daniel Noble","Yes",NA,NA,NA,NA
3794,"Synergies and complementarities between ecosystem risk assessment and ecosystem accounting","https://doi.org/10.32942/osf.io/y86ar",NA,"Hui Xiao","Szymek Drobniak","Yes","Author names to fix (mistake: first and last author entered instead of first and last name)",NA,NA,NA
3790,"Plant spectra as integrative measures of plant phenotypes","https://doi.org/10.32942/osf.io/bfc5t","https://doi.org/10.1111/1365-2745.13972","Shan Kothari","Szymek Drobniak","Yes",NA,NA,NA,NA
3791,"Multi-level instrumentation of bivouac thermoregulation: Current methods and future directions","https://doi.org/10.32942/osf.io/jrx85","https://doi.org/10.1007/s10015-022-00759-6","Kaitlin Baudier","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3792,"Evidence-based Protection of Sea Turtle Eggs and Hatchery Practices","https://doi.org/10.32942/osf.io/fwuqx",NA,"Andrea D Phillott","Szymek Drobniak","Yes",NA,NA,NA,NA
3793,"Hematological and Biochemical Reference Intervals of the Visayan Warty Pig in Negros Occidental, Philippines","https://doi.org/10.32942/osf.io/rjh2g",NA,"Myles Joshua Tan","Szymek Drobniak","Yes",NA,NA,NA,NA
3788,"The easyclimate R package: easy access to high-resolution daily climate data for Europe","https://doi.org/10.32942/osf.io/mc8uj","https://doi.org/10.1016/j.envsoft.2023.105627","Verónica Cruz-Alonso","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3789,"Gut microbiota repeatability is contingent on temporal scale and age in wild meerkats","https://doi.org/10.32942/osf.io/dsqfr",NA,"Alice Risely","Szymek Drobniak","Yes",NA,NA,NA,NA
3785,"Extreme heatwave drives topography-dependent patterns of mortality in a bed-forming intertidal barnacle, with implications for associated community structure","https://doi.org/10.32942/osf.io/sn76j","https://doi.org/10.1111/gcb.16390","Amelia Hesketh","Szymek Drobniak","Yes",NA,NA,NA,NA
3786,"Reducing the biases in false correlations between discrete characters","https://doi.org/10.32942/osf.io/e2kj8","https://doi.org/10.1093/sysbio/syac066","James Boyko","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3787,"A human-neutral large carnivore? No patterns in the body mass of gray wolves (Canis lupus) across a gradient of anthropization","https://doi.org/10.32942/osf.io/bhnqs",NA,"Jacopo Cerri","Szymek Drobniak","Yes",NA,NA,NA,NA
3784,"Surprising Abundant Mussel Beds in the Center of Boston Harbor in the Midst of a Regional Die-Back","https://doi.org/10.32942/osf.io/syuxp",NA,"Jarrett Edward Kaplan Byrnes","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3782,"Are we underestimating the ecological and evolutionary effects of warming? Interactions with other environmental drivers may increase species vulnerability to high temperatures","https://doi.org/10.32942/osf.io/4nv3w","https://doi.org/10.1111/oik.09155","Mridul K. Thomas","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3783,"The evolution of conspicuousness in frogs: when to signal toxicity?","https://doi.org/10.32942/osf.io/xnu3j","https://doi.org/10.1111/jeb.14092","Iliana Medina","Szymek Drobniak","Yes",NA,NA,NA,NA
3780,"Handling Character Dependency in Phylogenetic Inference: Extensive Performance Testing of Assumptions and Solutions Using Simulated Data","https://doi.org/10.32942/osf.io/r23j8",NA,"Tiago R. Simões","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3781,"What Determines the Minimum Body Size for Vertebrates?","https://doi.org/10.32942/osf.io/k72at",NA,"Klaus Stiefel","Szymek Drobniak","Yes","Correct country: USA > United States of America (the)",NA,NA,NA
3778,"Towards a cohesive understanding of ecological complexity","https://doi.org/10.32942/osf.io/tzy9k","https://doi.org/10.1126/sciadv.abq4207","Federico Riva","Szymek Drobniak","Yes",NA,NA,NA,NA
3779,"Lessons learned from organizing and teaching virtual phylogenetics workshops","https://doi.org/10.32942/osf.io/kp8sz","https://doi.org/10.18061/bssb.v1i2.8425","Joëlle Barido-Sottani","Szymek Drobniak","Yes",NA,NA,NA,NA
3777,"Plant families exhibit unique geographic trends in C4 richness and cover","https://doi.org/10.32942/osf.io/vxu6s",NA,"Samantha Munroe","Szymek Drobniak","Yes",NA,NA,NA,NA
3773,"Intra-individual variation in Galium odoratum is partly genetically based and is affected by experimental drought and shading","https://doi.org/10.32942/osf.io/zp8an",NA,"Charlotte Møller","Szymek Drobniak","Yes",NA,NA,NA,NA
3774,"Multi-population analysis reveals spatial consistency in drivers of population dynamics of a declining migratory bird","https://doi.org/10.32942/osf.io/5ru9f",NA,"Chloé Rebecca Nater","Szymek Drobniak","Yes",NA,NA,NA,NA
